Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Torneo,Confederacion_E1,Confederacion_E2
SEL-EURO-2020-8602463,Quarterfinals,2021-06-22,Croacia,1,Escocia,3,1,,,11,6,3,2,0,,,,,,,,,,1.0,5,4,11,37,,,66,88.3,567,642,,,32,,,,7,,,,33.3,3,9,,10,,,6,4,2,,22,1,,0,2,,,,,,,,1.0,,10,,,,,11,3,6,2,0,,,,,,,,,,2.0,7,1,2,51,,,34,78.6,242,308,,,28,,,,9,,,,22.7,5,22,,10,,,12,7,5,,12,3,,0,3,,,,,,,,1.0,,8,,,7.19,6.65,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513134,Quarterfinals,2021-06-22,República Checa,1,Inglaterra,0,1,,,7,1,4,2,0,,,,,,,,,,0.0,4,2,2,43,,,44,78.6,323,411,,,18,,,,10,,,,6.2,1,16,,9,,,15,11,4,,17,1,,0,3,,,,,,,,1.0,,10,,,,,5,3,2,0,1,,,,,,,,,,3.0,6,5,9,43,,,56,83.9,443,528,,,32,,,,10,,,,6.7,1,15,,14,,,6,3,3,,12,0,,1,1,,,,,,,,0.0,,11,,,6.67,7.05,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8602465,Quarterfinals,2021-06-23,Eslovaquia,1,España,0,5,,,3,0,2,1,0,,,,,,,,,,0.0,0,1,2,30,,,34,78.6,271,345,,,23,,,,7,,,,,0,0,,12,,,16,10,6,,20,5,,0,6,,,,,,,,2.0,,14,,,,,19,9,6,4,1,,,,,,,,,,4.0,7,0,7,43,,,66,89.8,598,666,,,27,,,,14,,,,35.0,7,20,,8,,,12,6,6,,1,0,,1,0,,,,,,,,2.0,,7,,,6.2,7.35,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513130,Quarterfinals,2021-06-23,Suecia,1,Polonia,3,2,,,11,4,4,3,0,,,,,,,,,,2.0,6,0,6,52,,,33,56.0,141,252,,,14,,,,13,,,,15.4,2,13,,9,,,12,7,5,,42,2,,0,4,,,,,,,,1.0,,13,,,,,18,6,6,6,2,,,,,,,,,,3.0,10,1,6,56,,,67,80.3,387,482,,,25,,,,12,,,,18.8,9,48,,8,,,9,4,5,,20,3,,0,1,,,,,,,,2.0,,13,,,6.92,6.85,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8602466,Quarterfinals,2021-06-23,Alemania,1,Hungría,2,2,,,18,7,6,5,1,,,,,,,,,,2.0,6,2,9,103,,,75,91.0,656,721,,,39,,,,10,,,,25.0,7,28,,9,,,12,6,6,,4,2,,0,2,,,,,,,,2.0,,8,,,,,9,4,4,1,1,,,,,,,,,,2.0,1,0,3,27,,,25,71.2,168,236,,,14,,,,6,,,,14.3,1,7,,8,,,18,13,5,,26,2,,0,4,,,,,,,,3.0,,10,,,7.12,6.75,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513116,Quarterfinals,2021-06-23,Portugal,1,Francia,2,2,,,10,5,5,0,0,,,,,,,,,,3.0,0,0,9,49,,,48,90.9,492,541,,,25,,,,13,,,,11.1,1,9,,2,,,22,12,10,,7,2,,0,3,,,,,,,,0.0,,9,,,,,11,5,5,1,1,,,,,,,,,,3.0,1,2,4,64,,,52,93.6,554,592,,,27,,,,7,,,,,0,6,,8,,,14,8,6,,9,2,,0,3,,,,,,,,4.0,,15,,,6.83,6.7,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513119,Semifinals,2021-06-16,Finlandia,1,Rusia,0,1,,,11,1,4,6,0,,,,,,,,,,,1,2,6,50,,,41,80.3,327,407,,,27,,,,12,,,,46.2,6,13,,15,,,18,8,10,,30,1,,0,2,,,,,,,,2.0,,12,,,,,14,3,8,3,0,,,,,,,,,,,4,2,8,65,,,59,82.8,481,581,,,33,,,,11,,,,36.8,7,19,,3,,,11,10,1,,12,0,,1,1,,,,,,,,3.0,,12,,,6.95,7.15,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513115,Semifinals,2021-06-16,Turquía,1,Gales,0,2,,,18,6,6,6,0,,,,,,,,,,1.0,10,1,5,70,,,63,83.9,431,514,,,24,,,,8,,,,32.1,9,28,,8,,,7,5,2,,18,2,,0,5,,,,,,,,2.0,,18,,,,,16,7,6,3,0,,,,,,,,,,6.0,7,0,11,46,,,37,76.2,231,303,,,28,,,,17,,,,31.2,5,16,,12,,,10,3,7,,26,0,,1,5,,,,,,,,2.0,,8,,,6.76,7.66,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513126,Semifinals,2021-06-16,Italia,1,Suiza,3,0,,,13,3,7,3,0,,,,,,,,,,5.0,3,2,4,56,,,49,85.6,451,527,,,26,,,,11,,,,25.0,2,8,,18,,,12,8,4,,10,0,,1,1,,,,,,,,0.0,,10,,,,,6,1,4,1,0,,,,,,,,,,0.0,2,4,8,53,,,51,86.9,472,543,,,24,,,,9,,,,18.2,2,11,,14,,,14,8,6,,20,3,,0,0,,,,,,,,2.0,,12,,,7.05,6.6,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8602446,Semifinals,2021-06-17,Ucrania,1,Macedonia del Norte,2,1,,,17,8,6,3,0,,,,,,,,,,6.0,5,3,6,47,,,52,86.7,390,450,,,19,,,,8,,,,55.6,5,9,,10,,,14,8,6,,13,1,,0,4,,,,,,,,1.0,,9,,,,,13,5,6,2,1,,,,,,,,,,2.0,5,1,13,39,,,48,84.5,338,400,,,33,,,,8,,,,21.4,3,14,,10,,,16,8,8,,9,2,,0,7,,,,,,,,2.0,,9,,,7.09,6.94,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513118,Semifinals,2021-06-17,Dinamarca,1,Bélgica,1,2,,,21,5,8,8,1,,,,,,,,,,1.0,2,2,15,68,,,47,84.9,415,489,,,17,,,,14,,,,42.1,8,19,,12,,,13,6,7,,8,2,,0,2,,,,,,,,3.0,,8,,,,,6,5,1,0,0,,,,,,,,,,2.0,4,2,12,40,,,53,84.6,479,566,,,32,,,,6,,,,20.0,1,5,,7,,,12,5,7,,16,1,,0,4,,,,,,,,1.0,,14,,,6.95,6.75,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513123,Semifinals,2021-06-17,Países Bajos,1,Austria,2,0,,,14,4,6,4,0,,,,,,,,,,5.0,2,1,10,50,,,47,79.0,379,480,,,21,,,,9,,,,20.0,1,5,,9,,,14,8,6,,9,0,,1,1,,,,,,,,1.0,,13,,,,,9,1,6,2,0,,,,,,,,,,1.0,5,0,6,50,,,53,82.3,437,531,,,16,,,,13,,,,23.8,5,21,,9,,,16,9,7,,4,2,,0,1,,,,,,,,2.0,,9,,,7.07,6.59,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8602448,Semifinals,2021-06-18,Suecia,1,Eslovaquia,1,0,,,13,4,5,4,0,,,,,,,,,,2.0,7,1,14,60,,,42,83.6,361,432,,,16,,,,6,,,,22.7,5,22,,6,,,10,4,6,,23,0,,1,0,,,,,,,,1.0,,16,,,,,10,0,5,5,0,,,,,,,,,,0.0,6,3,9,37,,,58,88.2,537,609,,,29,,,,16,,,,23.8,5,21,,4,,,10,8,2,,21,1,,0,3,,,,,,,,3.0,,7,,,7.07,6.85,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513117,Semifinals,2021-06-18,Croacia,1,República Checa,1,1,,,11,2,6,3,0,,,,,,,,,,1.0,4,1,10,31,,,49,81.6,351,430,,,31,,,,12,,,,18.8,3,16,,11,,,7,3,4,,14,1,,0,0,,,,,,,,1.0,,7,,,,,11,1,7,3,0,,,,,,,,,,1.0,4,2,7,53,,,51,78.7,351,446,,,24,,,,7,,,,30.0,6,20,,4,,,12,7,5,,13,1,,0,1,,,,,,,,3.0,,12,,,6.8,6.88,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8602445,Semifinals,2021-06-18,Inglaterra,1,Escocia,0,0,,,9,1,6,2,1,,,,,,,,,,3.0,6,2,11,55,,,60,89.1,498,559,,,27,,,,12,,,,33.3,5,15,,2,,,12,10,2,,8,0,,1,1,,,,,,,,0.0,,13,,,,,11,2,3,6,0,,,,,,,,,,0.0,5,0,4,53,,,40,81.5,299,367,,,31,,,,10,,,,25.0,4,16,,5,,,15,9,6,,16,0,,1,1,,,,,,,,2.0,,14,,,7.13,6.9,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8602455,Semifinals,2021-06-19,Hungría,1,Francia,1,1,,,5,3,1,1,0,,,,,,,,,,1.0,1,0,5,25,,,34,80.9,267,330,,,13,,,,15,,,,,0,6,,4,,,16,12,4,,21,1,,0,3,,,,,,,,1.0,,17,,,,,15,4,10,1,1,,,,,,,,,,4.0,3,1,10,89,,,66,90.6,589,650,,,46,,,,17,,,,23.1,6,26,,9,,,16,8,8,,3,1,,0,2,,,,,,,,1.0,,15,,,6.63,7.07,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513113,Semifinals,2021-06-19,Portugal,1,Alemania,2,4,,,7,2,3,2,1,,,,,,,,,,2.0,6,2,6,46,,,43,85.7,360,420,,,25,,,,15,,,,38.9,7,18,,7,,,10,5,5,,16,4,,0,5,,,,,,,,0.0,,5,,,,,12,7,3,2,1,,,,,,,,,,3.0,3,1,5,57,,,57,90.2,524,581,,,31,,,,5,,,,26.7,4,15,,8,,,11,8,3,,15,2,,0,0,,,,,,,,2.0,,15,,,6.67,7.06,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513125,Semifinals,2021-06-19,España,1,Polonia,1,1,,,12,5,7,0,1,,,,,,,,,,5.0,7,1,4,56,,,76,88.0,623,708,,,41,,,,17,,,,18.5,5,27,,7,,,8,6,2,,10,1,,0,1,,,,,,,,2.0,,16,,,,,5,2,3,0,2,,,,,,,,,,2.0,1,2,9,47,,,24,59.0,128,217,,,24,,,,14,,,,33.3,3,9,,15,,,22,11,11,,31,1,,0,4,,,,,,,,4.0,,17,,,6.79,6.95,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513121,Final,2021-06-11,Turquía,1,Italia,0,3,,,3,0,1,2,0,,,,,,,,,,1.0,2,2,6,40,,,37,78.3,282,360,,,24,,,,8,,,,25.0,2,8,,17,,,11,6,5,,26,3,,0,6,,,,,,,,2.0,,10,,,,,24,8,11,5,0,,,,,,,,,,2.0,8,4,10,77,,,63,87.0,536,616,,,20,,,,10,,,,24.0,6,25,,13,,,5,4,1,,4,0,,1,0,,,,,,,,0.0,,8,,,6.54,7.43,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513111,Final,2021-06-12,Gales,1,Suiza,1,1,,,9,2,1,6,0,,,,,,,,,,0.0,4,0,2,37,,,36,82.0,232,283,,,26,,,,9,,,,27.8,5,18,,9,,,7,3,4,,28,1,,0,3,,,,,,,,1.0,,6,,,,,18,4,7,7,0,,,,,,,,,,4.0,12,4,8,55,,,64,88.2,458,519,,,21,,,,6,,,,36.0,9,25,,6,,,11,8,3,,10,1,,0,1,,,,,,,,2.0,,9,,,6.81,7.13,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513122,Final,2021-06-12,Dinamarca,1,Finlandia,0,1,,,22,6,10,6,0,,,,,,,,,,1.0,9,0,3,80,,,70,85.3,540,633,,,19,,,,12,,,,17.6,6,34,,8,,,10,4,6,,5,1,,0,0,,,,,,,,0.0,,11,,,,,1,1,0,0,0,,,,,,,,,,1.0,0,1,2,25,,,30,67.8,192,283,,,17,,,,9,,,,16.7,1,6,,22,,,17,7,10,,33,0,,1,6,,,,,,,,2.0,,12,,,6.9,7.16,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513112,Final,2021-06-12,Bélgica,1,Rusia,3,0,,,9,4,3,2,0,,,,,,,,,,3.0,2,0,12,45,,,66,89.7,647,721,,,22,,,,10,,,,,0,9,,9,,,8,7,1,,14,0,,1,1,,,,,,,,,,9,,,,,5,1,3,1,0,,,,,,,,,,0.0,4,4,4,38,,,34,74.3,263,354,,,22,,,,8,,,,18.8,3,16,,7,,,23,17,6,,16,3,,0,1,,,,,,,,,,11,,,7.09,6.31,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513120,Final,2021-06-13,Inglaterra,1,Croacia,1,0,,,8,2,4,2,1,,,,,,,,,,2.0,1,2,6,54,,,50,84.1,381,453,,,17,,,,9,,,,20.0,1,5,,11,,,11,3,8,,7,0,,1,2,,,,,,,,1.0,,9,,,,,8,2,5,1,0,,,,,,,,,,0.0,1,2,6,44,,,50,84.0,384,457,,,24,,,,8,,,,16.7,2,12,,3,,,18,7,11,,10,1,,0,1,,,,,,,,3.0,,10,,,6.95,6.77,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8602459,Final,2021-06-13,Austria,1,Macedonia del Norte,3,1,,,10,6,2,2,0,,,,,,,,,,5.0,4,1,6,68,,,63,83.8,466,556,,,39,,,,16,,,,33.3,6,18,,8,,,18,13,5,,6,1,,0,1,,,,,,,,1.0,,13,,,,,7,2,3,2,0,,,,,,,,,,1.0,0,0,7,57,,,37,72.4,241,333,,,30,,,,13,,,,25.0,1,4,,8,,,22,11,11,,19,3,,0,3,,,,,,,,2.0,,16,,,6.83,6.58,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2020-8513129,Final,2021-06-13,Países Bajos,1,Ucrania,3,2,,,15,7,4,4,0,,,,,,,,,,3.0,5,2,13,77,,,62,89.7,593,661,,,21,,,,8,,,,28.6,4,14,,6,,,10,6,4,,8,2,,0,3,,,,,,,,0.0,,8,,,,,7,5,1,1,0,,,,,,,,,,1.0,1,1,7,25,,,38,81.9,339,414,,,23,,,,7,,,,42.9,3,7,,14,,,28,12,16,,21,3,,0,4,,,,,,,,1.0,,8,,,6.89,6.88,UEFA Eurocopa,UEFA,UEFA
